Entity,Code,Date,Confirmed COVID-19 deaths per million people (deaths per million),Year,Population density (people per sq. km of land area) (Rate)
Syrian Arab Republic,,15-Feb-20,,2017,99.49282797
Syrian Arab Republic,,16-Feb-20,,2017,99.49282797
Syrian Arab Republic,,17-Feb-20,,2017,99.49282797
Syrian Arab Republic,,18-Feb-20,,2017,99.49282797
Syrian Arab Republic,,19-Feb-20,,2017,99.49282797
Syrian Arab Republic,,20-Feb-20,,2017,99.49282797
Syrian Arab Republic,,21-Feb-20,,2017,99.49282797
Syrian Arab Republic,,22-Feb-20,,2017,99.49282797
Syrian Arab Republic,,23-Feb-20,,2017,99.49282797
Syrian Arab Republic,,24-Feb-20,,2017,99.49282797
Syrian Arab Republic,,25-Feb-20,,2017,99.49282797
Syrian Arab Republic,,26-Feb-20,,2017,99.49282797
Syrian Arab Republic,,27-Feb-20,,2017,99.49282797
Syrian Arab Republic,,28-Feb-20,,2017,99.49282797
Syrian Arab Republic,,29-Feb-20,,2017,99.49282797
Syrian Arab Republic,,01-Mar-20,,2017,99.49282797
Syrian Arab Republic,,02-Mar-20,,2017,99.49282797
Syrian Arab Republic,,03-Mar-20,,2017,99.49282797
Syrian Arab Republic,,04-Mar-20,,2017,99.49282797
Syrian Arab Republic,,05-Mar-20,,2017,99.49282797
Syrian Arab Republic,,06-Mar-20,,2017,99.49282797
Syrian Arab Republic,,07-Mar-20,,2017,99.49282797
Syrian Arab Republic,,08-Mar-20,,2017,99.49282797
Syrian Arab Republic,,09-Mar-20,,2017,99.49282797
Syrian Arab Republic,,10-Mar-20,,2017,99.49282797
Syrian Arab Republic,,11-Mar-20,,2017,99.49282797
Syrian Arab Republic,,12-Mar-20,,2017,99.49282797
Syrian Arab Republic,,13-Mar-20,,2017,99.49282797
Syrian Arab Republic,,14-Mar-20,,2017,99.49282797
Syrian Arab Republic,,15-Mar-20,,2017,99.49282797
Syrian Arab Republic,,16-Mar-20,,2017,99.49282797
Syrian Arab Republic,,17-Mar-20,,2017,99.49282797
Syrian Arab Republic,,18-Mar-20,,2017,99.49282797
Syrian Arab Republic,,19-Mar-20,,2017,99.49282797
Syrian Arab Republic,,20-Mar-20,,2017,99.49282797
Syrian Arab Republic,,21-Mar-20,,2017,99.49282797
Syrian Arab Republic,,22-Mar-20,,2017,99.49282797
Syrian Arab Republic,,23-Mar-20,,2017,99.49282797
Syrian Arab Republic,,24-Mar-20,,2017,99.49282797
Syrian Arab Republic,,25-Mar-20,,2017,99.49282797
Syrian Arab Republic,,26-Mar-20,,2017,99.49282797
Syrian Arab Republic,,27-Mar-20,,2017,99.49282797
Syrian Arab Republic,,28-Mar-20,,2017,99.49282797
Syrian Arab Republic,,29-Mar-20,,2017,99.49282797
Syrian Arab Republic,,30-Mar-20,,2017,99.49282797
Syrian Arab Republic,,31-Mar-20,,2017,99.49282797
Syrian Arab Republic,,01-Apr-20,,2017,99.49282797
Syrian Arab Republic,,02-Apr-20,,2017,99.49282797
Syrian Arab Republic,,03-Apr-20,,2017,99.49282797
Syrian Arab Republic,,04-Apr-20,,2017,99.49282797
Syrian Arab Republic,,05-Apr-20,,2017,99.49282797
Syrian Arab Republic,,06-Apr-20,,2017,99.49282797
Syrian Arab Republic,,07-Apr-20,,2017,99.49282797
Syrian Arab Republic,,08-Apr-20,,2017,99.49282797
Syrian Arab Republic,,09-Apr-20,,2017,99.49282797
Syrian Arab Republic,,10-Apr-20,,2017,99.49282797
Syrian Arab Republic,,11-Apr-20,,2017,99.49282797
Syrian Arab Republic,,12-Apr-20,,2017,99.49282797
Syrian Arab Republic,,13-Apr-20,,2017,99.49282797
Syrian Arab Republic,,14-Apr-20,,2017,99.49282797
Syrian Arab Republic,,15-Apr-20,,2017,99.49282797
Syrian Arab Republic,,16-Apr-20,,2017,99.49282797
Syrian Arab Republic,,17-Apr-20,,2017,99.49282797
Syrian Arab Republic,,18-Apr-20,,2017,99.49282797
Syrian Arab Republic,,19-Apr-20,,2017,99.49282797
Syrian Arab Republic,,20-Apr-20,,2017,99.49282797
Syrian Arab Republic,,21-Apr-20,,2017,99.49282797
Syrian Arab Republic,,22-Apr-20,,2017,99.49282797
Syrian Arab Republic,,23-Apr-20,,2017,99.49282797
Syrian Arab Republic,,24-Apr-20,,2017,99.49282797
Syrian Arab Republic,,25-Apr-20,,2017,99.49282797
Syrian Arab Republic,,26-Apr-20,,2017,99.49282797
Syrian Arab Republic,,27-Apr-20,,2017,99.49282797
Syrian Arab Republic,,28-Apr-20,,2017,99.49282797
Syrian Arab Republic,,29-Apr-20,,2017,99.49282797
Syrian Arab Republic,,30-Apr-20,,2017,99.49282797
Syrian Arab Republic,,01-May-20,,2017,99.49282797
Syrian Arab Republic,,02-May-20,,2017,99.49282797
Syrian Arab Republic,,03-May-20,,2017,99.49282797
Syrian Arab Republic,,04-May-20,,2017,99.49282797
Syrian Arab Republic,,05-May-20,,2017,99.49282797
Syrian Arab Republic,,06-May-20,,2017,99.49282797
Syrian Arab Republic,,07-May-20,,2017,99.49282797
Syrian Arab Republic,,08-May-20,,2017,99.49282797
Syrian Arab Republic,,09-May-20,,2017,99.49282797
Syrian Arab Republic,,10-May-20,,2017,99.49282797
Syrian Arab Republic,,11-May-20,,2017,99.49282797
Syrian Arab Republic,,12-May-20,,2017,99.49282797
Syrian Arab Republic,,13-May-20,,2017,99.49282797
Syrian Arab Republic,,14-May-20,,2017,99.49282797
Syrian Arab Republic,,15-May-20,,2017,99.49282797
Syrian Arab Republic,,16-May-20,,2017,99.49282797
Syrian Arab Republic,,17-May-20,,2017,99.49282797
Syrian Arab Republic,,18-May-20,,2017,99.49282797
Syrian Arab Republic,,19-May-20,,2017,99.49282797
Syrian Arab Republic,,20-May-20,,2017,99.49282797
Syrian Arab Republic,,21-May-20,,2017,99.49282797
Syrian Arab Republic,,22-May-20,,2017,99.49282797
Syrian Arab Republic,,23-May-20,,2017,99.49282797
Syrian Arab Republic,,24-May-20,,2017,99.49282797
Syrian Arab Republic,,25-May-20,,2017,99.49282797
Syrian Arab Republic,,26-May-20,,2017,99.49282797
Syrian Arab Republic,,27-May-20,,2017,99.49282797
Syrian Arab Republic,,28-May-20,,2017,99.49282797
Syrian Arab Republic,,29-May-20,,2017,99.49282797
Syrian Arab Republic,,30-May-20,,2017,99.49282797
Taiwan,TWN,31-Dec-19,0,,
Taiwan,TWN,01-Jan-20,0,,
Taiwan,TWN,02-Jan-20,0,,
Taiwan,TWN,03-Jan-20,0,,
Taiwan,TWN,04-Jan-20,0,,
Taiwan,TWN,05-Jan-20,0,,
Taiwan,TWN,06-Jan-20,0,,
Taiwan,TWN,07-Jan-20,0,,
Taiwan,TWN,08-Jan-20,0,,
Taiwan,TWN,09-Jan-20,0,,
Taiwan,TWN,10-Jan-20,0,,
Taiwan,TWN,11-Jan-20,0,,
Taiwan,TWN,12-Jan-20,0,,
Taiwan,TWN,13-Jan-20,0,,
Taiwan,TWN,14-Jan-20,0,,
Taiwan,TWN,15-Jan-20,0,,
Taiwan,TWN,16-Jan-20,0,,
Taiwan,TWN,17-Jan-20,0,,
Taiwan,TWN,18-Jan-20,0,,
Taiwan,TWN,19-Jan-20,0,,
Taiwan,TWN,20-Jan-20,0,,
Taiwan,TWN,21-Jan-20,0,,
Taiwan,TWN,22-Jan-20,0,,
Taiwan,TWN,23-Jan-20,0,,
Taiwan,TWN,24-Jan-20,0,,
Taiwan,TWN,25-Jan-20,0,,
Taiwan,TWN,26-Jan-20,0,,
Taiwan,TWN,27-Jan-20,0,,
Taiwan,TWN,28-Jan-20,0,,
Taiwan,TWN,29-Jan-20,0,,
Taiwan,TWN,30-Jan-20,0,,
Taiwan,TWN,31-Jan-20,0,,
Taiwan,TWN,01-Feb-20,0,,
Taiwan,TWN,02-Feb-20,0,,
Taiwan,TWN,03-Feb-20,0,,
Taiwan,TWN,04-Feb-20,0,,
Taiwan,TWN,05-Feb-20,0,,
Taiwan,TWN,06-Feb-20,0,,
Taiwan,TWN,07-Feb-20,0,,
Taiwan,TWN,08-Feb-20,0,,
Taiwan,TWN,09-Feb-20,0,,
Taiwan,TWN,10-Feb-20,0,,
Taiwan,TWN,11-Feb-20,0,,
Taiwan,TWN,12-Feb-20,0,,
Taiwan,TWN,13-Feb-20,0,,
Taiwan,TWN,14-Feb-20,0,,
Taiwan,TWN,15-Feb-20,0,,
Taiwan,TWN,16-Feb-20,0,,
Taiwan,TWN,17-Feb-20,0.042,,
Taiwan,TWN,18-Feb-20,0.042,,
Taiwan,TWN,19-Feb-20,0.042,,
Taiwan,TWN,20-Feb-20,0.042,,
Taiwan,TWN,21-Feb-20,0.042,,
Taiwan,TWN,22-Feb-20,0.042,,
Taiwan,TWN,23-Feb-20,0.042,,
Taiwan,TWN,24-Feb-20,0.042,,
Taiwan,TWN,25-Feb-20,0.042,,
Taiwan,TWN,26-Feb-20,0.042,,
Taiwan,TWN,27-Feb-20,0.042,,
Taiwan,TWN,28-Feb-20,0.042,,
Taiwan,TWN,29-Feb-20,0.042,,
Taiwan,TWN,01-Mar-20,0.042,,
Taiwan,TWN,02-Mar-20,0.042,,
Taiwan,TWN,03-Mar-20,0.042,,
Taiwan,TWN,04-Mar-20,0.042,,
Taiwan,TWN,06-Mar-20,0.042,,
Taiwan,TWN,07-Mar-20,0.042,,
Taiwan,TWN,08-Mar-20,0.042,,
Taiwan,TWN,09-Mar-20,0.042,,
Taiwan,TWN,11-Mar-20,0.042,,
Taiwan,TWN,12-Mar-20,0.042,,
Taiwan,TWN,13-Mar-20,0.042,,
Taiwan,TWN,14-Mar-20,0.042,,
Taiwan,TWN,15-Mar-20,0.042,,
Taiwan,TWN,16-Mar-20,0.042,,
Taiwan,TWN,17-Mar-20,0.042,,
Taiwan,TWN,18-Mar-20,0.042,,
Taiwan,TWN,19-Mar-20,0.042,,
Taiwan,TWN,20-Mar-20,0.042,,
Taiwan,TWN,21-Mar-20,0.084,,
Taiwan,TWN,22-Mar-20,0.084,,
Taiwan,TWN,23-Mar-20,0.084,,
Taiwan,TWN,24-Mar-20,0.084,,
Taiwan,TWN,25-Mar-20,0.084,,
Taiwan,TWN,26-Mar-20,0.084,,
Taiwan,TWN,27-Mar-20,0.084,,
Taiwan,TWN,28-Mar-20,0.084,,
Taiwan,TWN,29-Mar-20,0.084,,
Taiwan,TWN,30-Mar-20,0.21,,
Taiwan,TWN,31-Mar-20,0.21,,
Taiwan,TWN,01-Apr-20,0.21,,
Taiwan,TWN,02-Apr-20,0.21,,
Taiwan,TWN,03-Apr-20,0.21,,
Taiwan,TWN,04-Apr-20,0.21,,
Taiwan,TWN,05-Apr-20,0.21,,
Taiwan,TWN,06-Apr-20,0.21,,
Taiwan,TWN,07-Apr-20,0.21,,
Taiwan,TWN,08-Apr-20,0.21,,
Taiwan,TWN,09-Apr-20,0.21,,
Taiwan,TWN,10-Apr-20,0.21,,
Taiwan,TWN,11-Apr-20,0.21,,
Taiwan,TWN,12-Apr-20,0.252,,
Taiwan,TWN,13-Apr-20,0.252,,
Taiwan,TWN,14-Apr-20,0.252,,
Taiwan,TWN,15-Apr-20,0.252,,
Taiwan,TWN,16-Apr-20,0.252,,
Taiwan,TWN,17-Apr-20,0.252,,
Taiwan,TWN,18-Apr-20,0.252,,
Taiwan,TWN,19-Apr-20,0.252,,
Taiwan,TWN,20-Apr-20,0.252,,
Taiwan,TWN,21-Apr-20,0.252,,
Taiwan,TWN,22-Apr-20,0.252,,
Taiwan,TWN,23-Apr-20,0.252,,
Taiwan,TWN,24-Apr-20,0.252,,
Taiwan,TWN,25-Apr-20,0.252,,
Taiwan,TWN,26-Apr-20,0.252,,
Taiwan,TWN,27-Apr-20,0.252,,
Taiwan,TWN,28-Apr-20,0.252,,
Taiwan,TWN,29-Apr-20,0.252,,
Taiwan,TWN,30-Apr-20,0.252,,
Taiwan,TWN,01-May-20,0.252,,
Taiwan,TWN,02-May-20,0.252,,
Taiwan,TWN,03-May-20,0.252,,
Taiwan,TWN,04-May-20,0.252,,
Taiwan,TWN,05-May-20,0.252,,
Taiwan,TWN,06-May-20,0.252,,
Taiwan,TWN,07-May-20,0.252,,
Taiwan,TWN,08-May-20,0.252,,
Taiwan,TWN,09-May-20,0.252,,
Taiwan,TWN,10-May-20,0.252,,
Taiwan,TWN,11-May-20,0.252,,
Taiwan,TWN,12-May-20,0.294,,
Taiwan,TWN,13-May-20,0.294,,
Taiwan,TWN,14-May-20,0.294,,
Taiwan,TWN,15-May-20,0.294,,
Taiwan,TWN,16-May-20,0.294,,
Taiwan,TWN,17-May-20,0.294,,
Taiwan,TWN,18-May-20,0.294,,
Taiwan,TWN,19-May-20,0.294,,
Taiwan,TWN,20-May-20,0.294,,
Taiwan,TWN,21-May-20,0.294,,
Taiwan,TWN,22-May-20,0.294,,
Taiwan,TWN,23-May-20,0.294,,
Taiwan,TWN,24-May-20,0.294,,
Taiwan,TWN,25-May-20,0.294,,
Taiwan,TWN,26-May-20,0.294,,
Taiwan,TWN,27-May-20,0.294,,
Taiwan,TWN,28-May-20,0.294,,
Taiwan,TWN,29-May-20,0.294,,
Taiwan,TWN,30-May-20,0.294,,
Tajikistan,TJK,31-Dec-19,,2017,64.28128918
Tajikistan,TJK,01-Jan-20,,2017,64.28128918
Tajikistan,TJK,02-Jan-20,,2017,64.28128918
Tajikistan,TJK,03-Jan-20,,2017,64.28128918
Tajikistan,TJK,04-Jan-20,,2017,64.28128918
Tajikistan,TJK,05-Jan-20,,2017,64.28128918
Tajikistan,TJK,06-Jan-20,,2017,64.28128918
Tajikistan,TJK,07-Jan-20,,2017,64.28128918
Tajikistan,TJK,08-Jan-20,,2017,64.28128918
Tajikistan,TJK,09-Jan-20,,2017,64.28128918
Tajikistan,TJK,10-Jan-20,,2017,64.28128918
Tajikistan,TJK,11-Jan-20,,2017,64.28128918
Tajikistan,TJK,12-Jan-20,,2017,64.28128918
Tajikistan,TJK,13-Jan-20,,2017,64.28128918
Tajikistan,TJK,14-Jan-20,,2017,64.28128918
Tajikistan,TJK,15-Jan-20,,2017,64.28128918
Tajikistan,TJK,16-Jan-20,,2017,64.28128918
Tajikistan,TJK,17-Jan-20,,2017,64.28128918
Tajikistan,TJK,18-Jan-20,,2017,64.28128918
Tajikistan,TJK,19-Jan-20,,2017,64.28128918
Tajikistan,TJK,20-Jan-20,,2017,64.28128918
Tajikistan,TJK,21-Jan-20,,2017,64.28128918
Tajikistan,TJK,22-Jan-20,,2017,64.28128918
Tajikistan,TJK,23-Jan-20,,2017,64.28128918
Tajikistan,TJK,24-Jan-20,,2017,64.28128918
Tajikistan,TJK,25-Jan-20,,2017,64.28128918
Tajikistan,TJK,26-Jan-20,,2017,64.28128918
Tajikistan,TJK,27-Jan-20,,2017,64.28128918
Tajikistan,TJK,28-Jan-20,,2017,64.28128918
Tajikistan,TJK,29-Jan-20,,2017,64.28128918
Tajikistan,TJK,30-Jan-20,,2017,64.28128918
Tajikistan,TJK,31-Jan-20,,2017,64.28128918
Tajikistan,TJK,01-Feb-20,,2017,64.28128918
Tajikistan,TJK,02-Feb-20,,2017,64.28128918
Tajikistan,TJK,03-Feb-20,,2017,64.28128918
Tajikistan,TJK,04-Feb-20,,2017,64.28128918
Tajikistan,TJK,05-Feb-20,,2017,64.28128918
Tajikistan,TJK,06-Feb-20,,2017,64.28128918
Tajikistan,TJK,07-Feb-20,,2017,64.28128918
Tajikistan,TJK,08-Feb-20,,2017,64.28128918
Tajikistan,TJK,09-Feb-20,,2017,64.28128918
Tajikistan,TJK,10-Feb-20,,2017,64.28128918
Tajikistan,TJK,11-Feb-20,,2017,64.28128918
Tajikistan,TJK,12-Feb-20,,2017,64.28128918
Tajikistan,TJK,13-Feb-20,,2017,64.28128918
Tajikistan,TJK,14-Feb-20,,2017,64.28128918
Tajikistan,TJK,15-Feb-20,,2017,64.28128918
Tajikistan,TJK,16-Feb-20,,2017,64.28128918
Tajikistan,TJK,17-Feb-20,,2017,64.28128918
Tajikistan,TJK,18-Feb-20,,2017,64.28128918
Tajikistan,TJK,19-Feb-20,,2017,64.28128918
Tajikistan,TJK,20-Feb-20,,2017,64.28128918
Tajikistan,TJK,21-Feb-20,,2017,64.28128918
Tajikistan,TJK,22-Feb-20,,2017,64.28128918
Tajikistan,TJK,23-Feb-20,,2017,64.28128918
Tajikistan,TJK,24-Feb-20,,2017,64.28128918
Tajikistan,TJK,25-Feb-20,,2017,64.28128918
Tajikistan,TJK,26-Feb-20,,2017,64.28128918
Tajikistan,TJK,27-Feb-20,,2017,64.28128918
Tajikistan,TJK,28-Feb-20,,2017,64.28128918
Tajikistan,TJK,29-Feb-20,,2017,64.28128918
Tajikistan,TJK,01-Mar-20,,2017,64.28128918
Tajikistan,TJK,02-Mar-20,,2017,64.28128918
Tajikistan,TJK,03-Mar-20,,2017,64.28128918
Tajikistan,TJK,04-Mar-20,,2017,64.28128918
Tajikistan,TJK,05-Mar-20,,2017,64.28128918
Tajikistan,TJK,06-Mar-20,,2017,64.28128918
Tajikistan,TJK,07-Mar-20,,2017,64.28128918
Tajikistan,TJK,08-Mar-20,,2017,64.28128918
Tajikistan,TJK,09-Mar-20,,2017,64.28128918
Tajikistan,TJK,10-Mar-20,,2017,64.28128918
Tajikistan,TJK,11-Mar-20,,2017,64.28128918
Tajikistan,TJK,12-Mar-20,,2017,64.28128918
Tajikistan,TJK,13-Mar-20,,2017,64.28128918
Tajikistan,TJK,14-Mar-20,,2017,64.28128918
Tajikistan,TJK,15-Mar-20,,2017,64.28128918
Tajikistan,TJK,16-Mar-20,,2017,64.28128918
Tajikistan,TJK,17-Mar-20,,2017,64.28128918
Tajikistan,TJK,18-Mar-20,,2017,64.28128918
Tajikistan,TJK,19-Mar-20,,2017,64.28128918
Tajikistan,TJK,20-Mar-20,,2017,64.28128918
Tajikistan,TJK,21-Mar-20,,2017,64.28128918
Tajikistan,TJK,22-Mar-20,,2017,64.28128918
Tajikistan,TJK,23-Mar-20,,2017,64.28128918
Tajikistan,TJK,24-Mar-20,,2017,64.28128918
Tajikistan,TJK,25-Mar-20,,2017,64.28128918
Tajikistan,TJK,26-Mar-20,,2017,64.28128918
Tajikistan,TJK,27-Mar-20,,2017,64.28128918
Tajikistan,TJK,28-Mar-20,,2017,64.28128918
Tajikistan,TJK,29-Mar-20,,2017,64.28128918
Tajikistan,TJK,30-Mar-20,,2017,64.28128918
Tajikistan,TJK,31-Mar-20,,2017,64.28128918
Tajikistan,TJK,01-Apr-20,,2017,64.28128918
Tajikistan,TJK,02-Apr-20,,2017,64.28128918
Tajikistan,TJK,03-Apr-20,,2017,64.28128918
Tajikistan,TJK,04-Apr-20,,2017,64.28128918
Tajikistan,TJK,05-Apr-20,,2017,64.28128918
Tajikistan,TJK,06-Apr-20,,2017,64.28128918
Tajikistan,TJK,07-Apr-20,,2017,64.28128918
Tajikistan,TJK,08-Apr-20,,2017,64.28128918
Tajikistan,TJK,09-Apr-20,,2017,64.28128918
Tajikistan,TJK,10-Apr-20,,2017,64.28128918
Tajikistan,TJK,11-Apr-20,,2017,64.28128918
Tajikistan,TJK,12-Apr-20,,2017,64.28128918
Tajikistan,TJK,13-Apr-20,,2017,64.28128918
Tajikistan,TJK,14-Apr-20,,2017,64.28128918
Tajikistan,TJK,15-Apr-20,,2017,64.28128918
Tajikistan,TJK,16-Apr-20,,2017,64.28128918
Tajikistan,TJK,17-Apr-20,,2017,64.28128918
Tajikistan,TJK,18-Apr-20,,2017,64.28128918
Tajikistan,TJK,19-Apr-20,,2017,64.28128918
Tajikistan,TJK,20-Apr-20,,2017,64.28128918
Tajikistan,TJK,21-Apr-20,,2017,64.28128918
Tajikistan,TJK,22-Apr-20,,2017,64.28128918
Tajikistan,TJK,23-Apr-20,,2017,64.28128918
Tajikistan,TJK,24-Apr-20,,2017,64.28128918
Tajikistan,TJK,25-Apr-20,,2017,64.28128918
Tajikistan,TJK,26-Apr-20,,2017,64.28128918
Tajikistan,TJK,27-Apr-20,,2017,64.28128918
Tajikistan,TJK,28-Apr-20,,2017,64.28128918
Tajikistan,TJK,29-Apr-20,,2017,64.28128918
Tajikistan,TJK,30-Apr-20,,2017,64.28128918
Tajikistan,TJK,01-May-20,0,2017,64.28128918
Tajikistan,TJK,02-May-20,0,2017,64.28128918
Tajikistan,TJK,03-May-20,0,2017,64.28128918
Tajikistan,TJK,04-May-20,0.21,2017,64.28128918
Tajikistan,TJK,05-May-20,0.315,2017,64.28128918
Tajikistan,TJK,06-May-20,0.524,2017,64.28128918
Tajikistan,TJK,07-May-20,0.839,2017,64.28128918
Tajikistan,TJK,08-May-20,1.258,2017,64.28128918
Tajikistan,TJK,09-May-20,1.258,2017,64.28128918
Tajikistan,TJK,10-May-20,2.097,2017,64.28128918
Tajikistan,TJK,11-May-20,2.097,2017,64.28128918
Tajikistan,TJK,12-May-20,2.202,2017,64.28128918
Tajikistan,TJK,13-May-20,2.411,2017,64.28128918
Tajikistan,TJK,14-May-20,2.411,2017,64.28128918
Tajikistan,TJK,15-May-20,3.041,2017,64.28128918
Tajikistan,TJK,16-May-20,3.46,2017,64.28128918
Tajikistan,TJK,17-May-20,3.775,2017,64.28128918
Tajikistan,TJK,18-May-20,4.089,2017,64.28128918
Tajikistan,TJK,19-May-20,4.299,2017,64.28128918
Tajikistan,TJK,20-May-20,4.299,2017,64.28128918
Tajikistan,TJK,21-May-20,4.613,2017,64.28128918
Tajikistan,TJK,22-May-20,4.613,2017,64.28128918
Tajikistan,TJK,23-May-20,4.613,2017,64.28128918
Tajikistan,TJK,24-May-20,4.613,2017,64.28128918
Tajikistan,TJK,25-May-20,4.613,2017,64.28128918
Tajikistan,TJK,26-May-20,4.823,2017,64.28128918
Tajikistan,TJK,27-May-20,4.823,2017,64.28128918
Tajikistan,TJK,28-May-20,4.823,2017,64.28128918
Tajikistan,TJK,29-May-20,4.928,2017,64.28128918
Tajikistan,TJK,30-May-20,4.928,2017,64.28128918
Tanzania,TZA,31-Dec-19,,2017,64.69859901
Tanzania,TZA,01-Jan-20,,2017,64.69859901
Tanzania,TZA,02-Jan-20,,2017,64.69859901
Tanzania,TZA,03-Jan-20,,2017,64.69859901
Tanzania,TZA,04-Jan-20,,2017,64.69859901
Tanzania,TZA,05-Jan-20,,2017,64.69859901
Tanzania,TZA,06-Jan-20,,2017,64.69859901
Tanzania,TZA,07-Jan-20,,2017,64.69859901
Tanzania,TZA,08-Jan-20,,2017,64.69859901
Tanzania,TZA,09-Jan-20,,2017,64.69859901
Tanzania,TZA,10-Jan-20,,2017,64.69859901
Tanzania,TZA,11-Jan-20,,2017,64.69859901
Tanzania,TZA,12-Jan-20,,2017,64.69859901
Tanzania,TZA,13-Jan-20,,2017,64.69859901
Tanzania,TZA,14-Jan-20,,2017,64.69859901
Tanzania,TZA,15-Jan-20,,2017,64.69859901
Tanzania,TZA,16-Jan-20,,2017,64.69859901
Tanzania,TZA,17-Jan-20,,2017,64.69859901
Tanzania,TZA,18-Jan-20,,2017,64.69859901
Tanzania,TZA,19-Jan-20,,2017,64.69859901
Tanzania,TZA,20-Jan-20,,2017,64.69859901
Tanzania,TZA,21-Jan-20,,2017,64.69859901
Tanzania,TZA,22-Jan-20,,2017,64.69859901
Tanzania,TZA,23-Jan-20,,2017,64.69859901
Tanzania,TZA,24-Jan-20,,2017,64.69859901
Tanzania,TZA,25-Jan-20,,2017,64.69859901
Tanzania,TZA,26-Jan-20,,2017,64.69859901
Tanzania,TZA,27-Jan-20,,2017,64.69859901
Tanzania,TZA,28-Jan-20,,2017,64.69859901
Tanzania,TZA,29-Jan-20,,2017,64.69859901
Tanzania,TZA,30-Jan-20,,2017,64.69859901
Tanzania,TZA,31-Jan-20,,2017,64.69859901
Tanzania,TZA,01-Feb-20,,2017,64.69859901
Tanzania,TZA,02-Feb-20,,2017,64.69859901
Tanzania,TZA,03-Feb-20,,2017,64.69859901
Tanzania,TZA,04-Feb-20,,2017,64.69859901
Tanzania,TZA,05-Feb-20,,2017,64.69859901
Tanzania,TZA,06-Feb-20,,2017,64.69859901
Tanzania,TZA,07-Feb-20,,2017,64.69859901
Tanzania,TZA,08-Feb-20,,2017,64.69859901
Tanzania,TZA,09-Feb-20,,2017,64.69859901
Tanzania,TZA,10-Feb-20,,2017,64.69859901
Tanzania,TZA,11-Feb-20,,2017,64.69859901
Tanzania,TZA,12-Feb-20,,2017,64.69859901
Tanzania,TZA,13-Feb-20,,2017,64.69859901
Tanzania,TZA,14-Feb-20,,2017,64.69859901
Tanzania,TZA,15-Feb-20,,2017,64.69859901
Tanzania,TZA,16-Feb-20,,2017,64.69859901
Tanzania,TZA,17-Feb-20,,2017,64.69859901
Tanzania,TZA,18-Feb-20,,2017,64.69859901
Tanzania,TZA,19-Feb-20,,2017,64.69859901
Tanzania,TZA,20-Feb-20,,2017,64.69859901
Tanzania,TZA,21-Feb-20,,2017,64.69859901
Tanzania,TZA,22-Feb-20,,2017,64.69859901
Tanzania,TZA,23-Feb-20,,2017,64.69859901
Tanzania,TZA,24-Feb-20,,2017,64.69859901
Tanzania,TZA,25-Feb-20,,2017,64.69859901
Tanzania,TZA,26-Feb-20,,2017,64.69859901
Tanzania,TZA,27-Feb-20,,2017,64.69859901
Tanzania,TZA,28-Feb-20,,2017,64.69859901
Tanzania,TZA,29-Feb-20,,2017,64.69859901
Tanzania,TZA,01-Mar-20,,2017,64.69859901
Tanzania,TZA,02-Mar-20,,2017,64.69859901
Tanzania,TZA,03-Mar-20,,2017,64.69859901
Tanzania,TZA,04-Mar-20,,2017,64.69859901
Tanzania,TZA,05-Mar-20,,2017,64.69859901
Tanzania,TZA,06-Mar-20,,2017,64.69859901
Tanzania,TZA,07-Mar-20,,2017,64.69859901
Tanzania,TZA,08-Mar-20,,2017,64.69859901
Tanzania,TZA,09-Mar-20,,2017,64.69859901
Tanzania,TZA,10-Mar-20,,2017,64.69859901
Tanzania,TZA,11-Mar-20,,2017,64.69859901
Tanzania,TZA,12-Mar-20,,2017,64.69859901
Tanzania,TZA,13-Mar-20,,2017,64.69859901
Tanzania,TZA,14-Mar-20,,2017,64.69859901
Tanzania,TZA,15-Mar-20,,2017,64.69859901
Tanzania,TZA,16-Mar-20,,2017,64.69859901
Tanzania,TZA,17-Mar-20,0,2017,64.69859901
Tanzania,TZA,18-Mar-20,0,2017,64.69859901
Tanzania,TZA,19-Mar-20,0,2017,64.69859901
Tanzania,TZA,20-Mar-20,0,2017,64.69859901
Tanzania,TZA,21-Mar-20,0,2017,64.69859901
Tanzania,TZA,22-Mar-20,0,2017,64.69859901
Tanzania,TZA,23-Mar-20,0,2017,64.69859901
Tanzania,TZA,24-Mar-20,0,2017,64.69859901
Tanzania,TZA,25-Mar-20,0,2017,64.69859901
Tanzania,TZA,26-Mar-20,0,2017,64.69859901
Tanzania,TZA,27-Mar-20,0,2017,64.69859901
Tanzania,TZA,28-Mar-20,0,2017,64.69859901
Tanzania,TZA,29-Mar-20,0.017,2017,64.69859901
Tanzania,TZA,30-Mar-20,0.017,2017,64.69859901
Tanzania,TZA,31-Mar-20,0.017,2017,64.69859901
Tanzania,TZA,01-Apr-20,0.017,2017,64.69859901
Tanzania,TZA,02-Apr-20,0.017,2017,64.69859901
Tanzania,TZA,03-Apr-20,0.017,2017,64.69859901
Tanzania,TZA,04-Apr-20,0.017,2017,64.69859901
Tanzania,TZA,05-Apr-20,0.017,2017,64.69859901
Tanzania,TZA,06-Apr-20,0.017,2017,64.69859901
Tanzania,TZA,07-Apr-20,0.017,2017,64.69859901
Tanzania,TZA,08-Apr-20,0.017,2017,64.69859901
Tanzania,TZA,09-Apr-20,0.017,2017,64.69859901
Tanzania,TZA,10-Apr-20,0.017,2017,64.69859901
Tanzania,TZA,11-Apr-20,0.05,2017,64.69859901
